| Time       | Ticker | Price   | Change |
| 11:14:50 | VMMY | 152.40 | 0.45 |
| 11:14:51 | JNPQ | 135.55 | 1.1 |
| 11:14:52 | ZAKY | 132.15 | -1.7 |
| 11:14:53 | NKZR | 136.50 | -1.7 |
| 11:14:54 | SRQH | 141.35 | 1.55 |
| 11:14:55 | PKAY | 115.20 | 1.2 |
| 11:14:56 | DWSU | 135.60 | 1.25 |
| 11:14:57 | JNPQ | 136.05 | 0.5 |
| 11:14:58 | DWSU | 136.80 | 1.2 |
| 11:14:59 | ZAKY | 132.80 | 0.65 |
| 11:15:00 | PNRE | 106.40 | -1.45 |
| 11:15:01 | ESUL | 126.10 | 1.55 |
| 11:15:02 | SRQH | 140.10 | -1.25 |
| 11:15:03 | UPUU | 143.60 | 1.35 |
| 11:15:04 | PPNT | 153.20 | -1.35 |
| 11:15:05 | NKZR | 138.45 | 1.95 |
| 11:15:06 | ELEF | 114.05 | 0.45 |
| 11:15:07 | OCXM | 143.20 | -0.95 |
| 11:15:08 | FMIR | 119.05 | 1.9 |
| 11:15:09 | HJBK | 111.05 | -1 |
| 11:15:10 | KIRR | 137.10 | 0.95 |
| 11:15:11 | KIRR | 137.15 | 0.05 |
| 11:15:12 | HJBK | 112.55 | 1.5 |
| 11:15:13 | EUHI | 115.60 | 0.95 |
| 11:15:14 | UPWG | 111.75 | 0.5 |
| 11:15:15 | VHUQ | 160.85 | 2 |
| 11:15:16 | ONKL | 123.90 | -1.3 |
| 11:15:17 | JXLH | 140.85 | 0.25 |
| 11:15:18 | PPNT | 151.65 | -1.55 |
| 11:15:19 | VHUQ | 159.45 | -1.4 |
| 11:15:20 | SMNF | 123.25 | -1.1 |
| 11:15:21 | FMIR | 119.60 | 0.55 |
| 11:15:22 | ITSM | 143.35 | 1.25 |
| 11:15:23 | ZAKY | 134.15 | 1.35 |
| 11:15:24 | KIRR | 138.55 | 1.4 |
| 11:15:25 | PPNT | 153.65 | 2 |
| 11:15:26 | ONKL | 125.10 | 1.2 |
| 11:15:27 | HJBK | 111.20 | -1.35 |
| 11:15:28 | VMMY | 154.40 | 2 |
| 11:15:29 | SMNF | 122.95 | -0.3 |
| 11:15:30 | ONKL | 126.60 | 1.5 |
| 11:15:31 | FZGB | 130.55 | 1.2 |
| 11:15:32 | UPWG | 113.65 | 1.9 |
| 11:15:33 | KNBG | 119.40 | 1.65 |
| 11:15:34 | SRQH | 141.50 | 1.4 |
| 11:15:35 | OKYG | 132.45 | 1.95 |
| 11:15:36 | VMMY | 154.85 | 0.45 |
| 11:15:37 | UPUU | 145.10 | 1.5 |
| 11:15:38 | VMMY | 155.00 | 0.15 |
| 11:15:39 | PKAY | 113.70 | -1.5 |
| 11:15:40 | EWRG | 120.25 | 1.6 |
| 11:15:41 | TXPG | 143.70 | 1.8 |
| 11:15:42 | ITSM | 143.20 | -0.15 |
| 11:15:43 | ZAKY | 132.75 | -1.4 |
| 11:15:44 | OKYG | 131.70 | -0.75 |
| 11:15:45 | FZGB | 132.00 | 1.45 |
| 11:15:46 | BPRS | 140.10 | 2 |
| 11:15:47 | FEOW | 130.75 | -0.45 |
| 11:15:48 | EKFK | 131.10 | -0.05 |
| 11:15:49 | SRQH | 141.70 | 0.2 |
| 11:15:50 | UDXC | 128.00 | 0.65 |
| 11:15:51 | DWSU | 136.90 | 0.1 |
| 11:15:52 | PPNT | 154.10 | 0.45 |
| 11:15:53 | ONKL | 126.85 | 0.25 |
| 11:15:54 | KIRR | 140.55 | 2 |
| 11:15:55 | VCCT | 140.90 | 1.85 |
| 11:15:56 | ONKL | 126.20 | -0.65 |
| 11:15:57 | VNYN | 132.30 | 0.85 |
| 11:15:58 | NKZR | 139.95 | 1.5 |
| 11:15:59 | UPUU | 146.65 | 1.55 |
| 11:16:00 | ITSM | 142.15 | -1.05 |
| 11:16:01 | NKZR | 140.25 | 0.3 |
| 11:16:02 | UPUU | 146.65 | 0 |
| 11:16:03 | OKYG | 133.70 | 2 |
| 11:16:04 | ONKL | 126.55 | 0.35 |
| 11:16:05 | TXPG | 143.85 | 0.15 |
| 11:16:06 | PKAY | 112.70 | -1 |
| 11:16:07 | HJBK | 112.05 | 0.85 |
| 11:16:08 | ITSM | 140.65 | -1.5 |
| 11:16:09 | JNPQ | 137.00 | 0.95 |
| 11:16:10 | VHUQ | 159.80 | 0.35 |
| 11:16:11 | EWRG | 121.40 | 1.15 |
| 11:16:12 | NKZR | 139.40 | -0.85 |
| 11:16:13 | WSWK | 115.20 | 0.05 |
| 11:16:14 | UPWG | 113.85 | 0.2 |
| 11:16:15 | ELEF | 114.70 | 0.65 |
| 11:16:16 | EKFK | 129.80 | -1.3 |
| 11:16:17 | NKZR | 138.40 | -1 |
| 11:16:18 | VHUQ | 159.25 | -0.55 |
| 11:16:19 | NOYU | 97.85 | -1.35 |
| 11:16:20 | TXPG | 145.70 | 1.85 |
| 11:16:21 | EKFK | 131.15 | 1.35 |
| 11:16:22 | SMNF | 124.45 | 1.5 |
| 11:16:23 | SRQH | 142.10 | 0.4 |
| 11:16:24 | FTXN | 127.80 | 1.35 |
| 11:16:25 | ITSM | 138.75 | -1.9 |
| 11:16:26 | VNYN | 132.60 | 0.3 |
| 11:16:27 | OKYG | 133.45 | -0.25 |
| 11:16:28 | FTXN | 128.70 | 0.9 |
| 11:16:29 | OCXM | 141.85 | -1.35 |
| 11:16:30 | ESUL | 126.80 | 0.7 |
| 11:16:31 | ZAKY | 131.95 | -0.8 |
| 11:16:32 | HJBK | 111.90 | -0.15 |
| 11:16:33 | JNPQ | 137.90 | 0.9 |
| 11:16:34 | NOYU | 99.75 | 1.9 |
| 11:16:35 | TXPG | 145.70 | 0 |
| 11:16:36 | FEOW | 132.50 | 1.75 |
| 11:16:37 | UPWG | 114.00 | 0.15 |
| 11:16:38 | TXPG | 146.40 | 0.7 |
| 11:16:39 | YVEU | 123.00 | 1.6 |
| 11:16:40 | EWRG | 119.60 | -1.8 |
| 11:16:41 | SWEK | 94.60 | 1.8 |
| 11:16:42 | PNRE | 106.45 | 0.05 |
| 11:16:43 | KNBG | 117.75 | -1.65 |
| 11:16:44 | FEOW | 133.40 | 0.9 |
| 11:16:45 | HJBK | 112.10 | 0.2 |
| 11:16:46 | ESUL | 126.40 | -0.4 |
| 11:16:47 | JXLH | 141.10 | 0.25 |
| 11:16:48 | HJBK | 113.65 | 1.55 |
| 11:16:49 | PPNT | 155.25 | 1.15 |
| 11:16:50 | UPUU | 147.00 | 0.35 |
| 11:16:51 | NKZR | 139.65 | 1.25 |
| 11:16:52 | DFZW | 102.80 | 0.35 |
| 11:16:53 | ITSM | 139.55 | 0.8 |
| 11:16:54 | SMNF | 124.50 | 0.05 |
| 11:16:55 | UPWG | 115.60 | 1.6 |
| 11:16:56 | PNRE | 107.40 | 0.95 |
| 11:16:57 | KIRR | 140.25 | -0.3 |
| 11:16:58 | ITSM | 137.65 | -1.9 |
| 11:16:59 | KIRR | 138.25 | -2 |
| 11:17:00 | WSWK | 113.95 | -1.25 |
| 11:17:01 | OKYG | 134.85 | 1.4 |
| 11:17:02 | UPUU | 148.80 | 1.8 |
| 11:17:03 | JNPQ | 139.00 | 1.1 |
| 11:17:04 | YVEU | 123.25 | 0.25 |
| 11:17:05 | PKAY | 112.40 | -0.3 |
| 11:17:06 | UPUU | 148.35 | -0.45 |
| 11:17:07 | SMNF | 125.15 | 0.65 |
| 11:17:08 | UDXC | 128.60 | 0.6 |
| 11:17:09 | ELEF | 114.95 | 0.25 |
| 11:17:10 | DWSU | 138.10 | 1.2 |
| 11:17:11 | SMNF | 124.15 | -1 |
| 11:17:12 | DWSU | 138.20 | 0.1 |
| 11:17:13 | JNPQ | 137.15 | -1.85 |
| 11:17:14 | UDXC | 130.30 | 1.7 |
| 11:17:15 | PNRE | 109.00 | 1.6 |
| 11:17:16 | KNBG | 118.70 | 0.95 |
| 11:17:17 | SWEK | 95.05 | 0.45 |
| 11:17:18 | YVEU | 124.75 | 1.5 |
| 11:17:19 | SMNF | 124.75 | 0.6 |
| 11:17:20 | JXLH | 142.85 | 1.75 |
| 11:17:21 | FEOW | 134.60 | 1.2 |
| 11:17:22 | EKFK | 130.35 | -0.8 |
| 11:17:23 | DFZW | 100.90 | -1.9 |
| 11:17:24 | EKFK | 129.15 | -1.2 |
| 11:17:25 | WSWK | 114.05 | 0.1 |
| 11:17:26 | JNPQ | 139.00 | 1.85 |
| 11:17:27 | SRQH | 143.40 | 1.3 |
| 11:17:28 | KIRR | 140.10 | 1.85 |
| 11:17:29 | PPNT | 154.05 | -1.2 |
| 11:17:30 | UDXC | 132.15 | 1.85 |
| 11:17:31 | FEOW | 134.65 | 0.05 |
| 11:17:32 | VHUQ | 158.50 | -0.75 |
| 11:17:33 | VMMY | 155.75 | 0.75 |
| 11:17:34 | OKYG | 135.50 | 0.65 |
| 11:17:35 | FEOW | 134.75 | 0.1 |
| 11:17:36 | VMMY | 155.70 | -0.05 |
| 11:17:37 | ESUL | 128.00 | 1.6 |
| 11:17:38 | UPUU | 147.25 | -1.1 |
| 11:17:39 | EWRG | 120.10 | 0.5 |
| 11:17:40 | OKYG | 137.25 | 1.75 |
| 11:17:41 | UPUU | 148.05 | 0.8 |
| 11:17:42 | ONKL | 128.35 | 1.8 |
| 11:17:43 | ONKL | 129.75 | 1.4 |
| 11:17:44 | DWSU | 137.10 | -1.1 |
| 11:17:45 | DFZW | 102.00 | 1.1 |
| 11:17:46 | ESUL | 128.10 | 0.1 |
| 11:17:47 | FMIR | 119.80 | 0.2 |
| 11:17:48 | UPUU | 148.60 | 0.55 |
| 11:17:49 | VCCT | 140.85 | -0.05 |
| 11:17:50 | NOYU | 101.35 | 1.6 |
| 11:17:51 | UPUU | 148.90 | 0.3 |
| 11:17:52 | VMMY | 156.70 | 1 |
| 11:17:53 | TXPG | 145.35 | -1.05 |
| 11:17:54 | EUHI | 116.35 | 0.75 |
| 11:17:55 | EWRG | 120.45 | 0.35 |
| 11:17:56 | ESUL | 128.50 | 0.4 |
| 11:17:57 | FTXN | 127.45 | -1.25 |
| 11:17:58 | VNYN | 133.80 | 1.2 |
| 11:17:59 | EWRG | 120.90 | 0.45 |
| 11:18:00 | HJBK | 112.70 | -0.95 |
| 11:18:01 | SMNF | 124.00 | -0.75 |
| 11:18:02 | OCXM | 142.00 | 0.15 |
| 11:18:03 | DWSU | 137.50 | 0.4 |
| 11:18:04 | NKZR | 140.40 | 0.75 |
| 11:18:05 | JXLH | 143.90 | 1.05 |
| 11:18:06 | UPWG | 115.60 | 0 |
| 11:18:07 | ELEF | 116.00 | 1.05 |
| 11:18:08 | ITSM | 138.55 | 0.9 |
| 11:18:09 | FZGB | 130.95 | -1.05 |
| 11:18:10 | VMMY | 154.90 | -1.8 |
| 11:18:11 | FTXN | 126.05 | -1.4 |
| 11:18:12 | WSWK | 113.90 | -0.15 |
| 11:18:13 | UPWG | 115.30 | -0.3 |
| 11:18:14 | FZGB | 130.45 | -0.5 |
| 11:18:15 | ITSM | 137.10 | -1.45 |
| 11:18:16 | SMNF | 125.75 | 1.75 |
| 11:18:17 | ZAKY | 133.45 | 1.5 |
| 11:18:18 | EUHI | 115.60 | -0.75 |
| 11:18:19 | OKYG | 137.65 | 0.4 |
| 11:18:20 | EWRG | 122.65 | 1.75 |
| 11:18:21 | EKFK | 127.15 | -2 |
| 11:18:22 | FMIR | 120.65 | 0.85 |
| 11:18:23 | WSWK | 112.05 | -1.85 |
| 11:18:24 | NKZR | 142.15 | 1.75 |
| 11:18:25 | EKFK | 126.25 | -0.9 |
| 11:18:26 | BPRS | 140.05 | -0.05 |
| 11:18:27 | UPUU | 148.95 | 0.05 |
| 11:18:28 | FEOW | 133.25 | -1.5 |
| 11:18:29 | VHUQ | 159.30 | 0.8 |
| 11:18:30 | PKAY | 111.45 | -0.95 |
| 11:18:31 | LITH | 126.40 | 1.25 |
| 11:18:32 | NOYU | 102.60 | 1.25 |
| 11:18:33 | PKAY | 112.00 | 0.55 |
| 11:18:34 | ESUL | 129.05 | 0.55 |
| 11:18:35 | JNPQ | 137.35 | -1.65 |
| 11:18:36 | PNRE | 110.15 | 1.15 |
| 11:18:37 | FTXN | 126.15 | 0.1 |
| 11:18:38 | KIRR | 142.00 | 1.9 |
| 11:18:39 | UDXC | 133.20 | 1.05 |
| 11:18:40 | WSWK | 112.85 | 0.8 |
| 11:18:41 | KNBG | 117.45 | -1.25 |
| 11:18:42 | KNBG | 115.55 | -1.9 |
| 11:18:43 | EKFK | 127.85 | 1.6 |
| 11:18:44 | VMMY | 153.85 | -1.05 |
| 11:18:45 | EUHI | 115.80 | 0.2 |
| 11:18:46 | ONKL | 130.00 | 0.25 |
| 11:18:47 | VMMY | 155.40 | 1.55 |
| 11:18:48 | ONKL | 130.80 | 0.8 |
| 11:18:49 | DWSU | 136.95 | -0.55 |
| 11:18:50 | ESUL | 129.95 | 0.9 |
| 11:18:51 | SMNF | 124.70 | -1.05 |
| 11:18:52 | WSWK | 112.10 | -0.75 |
| 11:18:53 | HJBK | 114.35 | 1.65 |
| 11:18:54 | EWRG | 122.85 | 0.2 |
| 11:18:55 | JXLH | 144.05 | 0.15 |
| 11:18:56 | WSWK | 111.00 | -1.1 |
| 11:18:57 | NOYU | 103.65 | 1.05 |
| 11:18:58 | TXPG | 147.05 | 1.7 |
| 11:18:59 | WSWK | 111.60 | 0.6 |
| 11:19:00 | SWEK | 96.55 | 1.5 |
| 11:19:01 | VNYN | 135.25 | 1.45 |
| 11:19:02 | VNYN | 134.45 | -0.8 |
| 11:19:03 | PNRE | 111.20 | 1.05 |
| 11:19:04 | PPNT | 155.25 | 1.2 |
| 11:19:05 | JXLH | 145.25 | 1.2 |
| 11:19:06 | ZAKY | 133.65 | 0.2 |
| 11:19:07 | NOYU | 104.60 | 0.95 |
| 11:19:08 | HJBK | 115.85 | 1.5 |
| 11:19:09 | HJBK | 116.00 | 0.15 |
| 11:19:10 | LITH | 126.25 | -0.15 |
| 11:19:11 | OKYG | 137.80 | 0.15 |
| 11:19:12 | KNBG | 114.30 | -1.25 |
| 11:19:13 | UPUU | 147.75 | -1.2 |
| 11:19:14 | PNRE | 113.05 | 1.85 |
| 11:19:15 | JNPQ | 136.80 | -0.55 |
| 11:19:16 | EUHI | 117.65 | 1.85 |
| 11:19:17 | TXPG | 147.15 | 0.1 |
| 11:19:18 | ZAKY | 132.85 | -0.8 |
| 11:19:19 | NKZR | 142.20 | 0.05 |
| 11:19:20 | OCXM | 142.05 | 0.05 |
| 11:19:21 | VHUQ | 159.35 | 0.05 |
| 11:19:22 | ONKL | 132.25 | 1.45 |
| 11:19:23 | UDXC | 134.20 | 1 |
| 11:19:24 | FMIR | 122.00 | 1.35 |
| 11:19:25 | EUHI | 115.95 | -1.7 |
| 11:19:26 | FEOW | 131.25 | -2 |
| 11:19:27 | HJBK | 116.70 | 0.7 |
| 11:19:28 | EUHI | 115.20 | -0.75 |
| 11:19:29 | FTXN | 126.00 | -0.15 |
| 11:19:30 | EWRG | 124.25 | 1.4 |
| 11:19:31 | ELEF | 116.20 | 0.2 |
| 11:19:32 | PNRE | 113.75 | 0.7 |
| 11:19:33 | SMNF | 124.75 | 0.05 |
| 11:19:34 | VNYN | 134.80 | 0.35 |
| 11:19:35 | OKYG | 138.45 | 0.65 |
| 11:19:36 | DFZW | 101.30 | -0.7 |
| 11:19:37 | UDXC | 133.25 | -0.95 |
| 11:19:38 | UDXC | 132.40 | -0.85 |
| 11:19:39 | KIRR | 143.55 | 1.55 |
| 11:19:40 | TXPG | 148.05 | 0.9 |
| 11:19:41 | OCXM | 140.80 | -1.25 |
| 11:19:42 | ZAKY | 133.00 | 0.15 |
| 11:19:43 | ONKL | 132.95 | 0.7 |
| 11:19:44 | JNPQ | 136.95 | 0.15 |
| 11:19:45 | TXPG | 148.65 | 0.6 |
| 11:19:46 | FTXN | 127.05 | 1.05 |
| 11:19:47 | PKAY | 110.30 | -1.7 |
| 11:19:48 | WSWK | 112.75 | 1.15 |
| 11:19:49 | JNPQ | 136.55 | -0.4 |
| 11:19:50 | BPRS | 141.30 | 1.25 |
| 11:19:51 | KNBG | 113.80 | -0.5 |
| 11:19:52 | LITH | 125.50 | -0.75 |
| 11:19:53 | ITSM | 137.20 | 0.1 |
| 11:19:54 | FZGB | 130.70 | 0.25 |
| 11:19:55 | ESUL | 129.20 | -0.75 |
| 11:19:56 | EKFK | 129.75 | 1.9 |
| 11:19:57 | VHUQ | 161.00 | 1.65 |
| 11:19:58 | OCXM | 142.05 | 1.25 |
| 11:19:59 | JNPQ | 138.55 | 2 |
| 11:20:00 | HJBK | 117.40 | 0.7 |
| 11:20:01 | UDXC | 133.70 | 1.3 |
| 11:20:02 | VMMY | 154.15 | -1.25 |
| 11:20:03 | VHUQ | 160.85 | -0.15 |
| 11:20:04 | OKYG | 140.25 | 1.8 |
| 11:20:05 | ONKL | 131.85 | -1.1 |
| 11:20:06 | FEOW | 132.10 | 0.85 |
| 11:20:07 | UPWG | 116.10 | 0.8 |
| 11:20:08 | PPNT | 155.60 | 0.35 |
| 11:20:09 | EKFK | 129.45 | -0.3 |
| 11:20:10 | FMIR | 123.70 | 1.7 |
| 11:20:11 | FEOW | 133.20 | 1.1 |
| 11:20:12 | EUHI | 116.55 | 1.35 |
| 11:20:13 | PPNT | 157.05 | 1.45 |
| 11:20:14 | ELEF | 117.50 | 1.3 |
| 11:20:15 | EUHI | 117.75 | 1.2 |
| 11:20:16 | NOYU | 104.15 | -0.45 |
| 11:20:17 | SRQH | 142.40 | -1 |
| 11:20:18 | VMMY | 155.90 | 1.75 |
| 11:20:19 | ESUL | 130.25 | 1.05 |
| 11:20:20 | FTXN | 125.95 | -1.1 |
| 11:20:21 | SMNF | 124.80 | 0.05 |
| 11:20:22 | NOYU | 103.60 | -0.55 |
| 11:20:23 | NKZR | 141.05 | -1.15 |
| 11:20:24 | FZGB | 132.15 | 1.45 |
| 11:20:25 | ELEF | 116.30 | -1.2 |
| 11:20:26 | YVEU | 125.95 | 1.2 |
| 11:20:27 | DWSU | 137.10 | 0.15 |
| 11:20:28 | DFZW | 102.50 | 1.2 |
| 11:20:29 | DFZW | 103.85 | 1.35 |
| 11:20:30 | FTXN | 126.15 | 0.2 |
| 11:20:31 | PNRE | 115.35 | 1.6 |
| 11:20:32 | VNYN | 136.65 | 1.85 |
| 11:20:33 | ONKL | 130.35 | -1.5 |
| 11:20:34 | UDXC | 132.00 | -1.7 |
| 11:20:35 | ITSM | 138.45 | 1.25 |
| 11:20:36 | VMMY | 155.75 | -0.15 |
| 11:20:37 | FEOW | 135.00 | 1.8 |
| 11:20:38 | EUHI | 116.20 | -1.55 |
| 11:20:39 | UPWG | 117.55 | 1.45 |
| 11:20:40 | EUHI | 116.65 | 0.45 |
| 11:20:41 | HJBK | 117.85 | 0.45 |
| 11:20:42 | BPRS | 142.75 | 1.45 |
| 11:20:43 | YVEU | 124.40 | -1.55 |
| 11:20:44 | SMNF | 126.70 | 1.9 |
| 11:20:45 | UPUU | 149.15 | 1.4 |
| 11:20:46 | VNYN | 135.35 | -1.3 |
| 11:20:47 | FEOW | 136.60 | 1.6 |
| 11:20:48 | SWEK | 98.35 | 1.8 |
| 11:20:49 | LITH | 124.00 | -1.5 |
| 11:20:50 | LITH | 124.50 | 0.5 |
| 11:20:51 | PPNT | 159.05 | 2 |
| 11:20:52 | UDXC | 133.30 | 1.3 |
| 11:20:53 | FZGB | 134.15 | 2 |
| 11:20:54 | VCCT | 141.75 | 0.9 |
| 11:20:55 | VMMY | 156.55 | 0.8 |
| 11:20:56 | FMIR | 125.25 | 1.55 |
| 11:20:57 | UPWG | 117.90 | 0.35 |
| 11:20:58 | JNPQ | 140.30 | 1.75 |
| 11:20:59 | LITH | 125.85 | 1.35 |
| 11:21:00 | EUHI | 118.35 | 1.7 |
| 11:21:01 | EKFK | 130.05 | 0.6 |
| 11:21:02 | ONKL | 132.20 | 1.85 |
| 11:21:03 | VNYN | 133.90 | -1.45 |
| 11:21:04 | SRQH | 142.25 | -0.15 |
| 11:21:05 | UPWG | 118.60 | 0.7 |
| 11:21:06 | EUHI | 116.80 | -1.55 |
| 11:21:07 | EKFK | 131.15 | 1.1 |
| 11:21:08 | ESUL | 130.40 | 0.15 |
| 11:21:09 | FZGB | 136.00 | 1.85 |
| 11:21:10 | OCXM | 142.35 | 0.3 |
| 11:21:11 | PNRE | 117.00 | 1.65 |
| 11:21:12 | NKZR | 141.70 | 0.65 |
| 11:21:13 | JXLH | 143.85 | -1.4 |
| 11:21:14 | DWSU | 136.25 | -0.85 |
| 11:21:15 | SMNF | 125.00 | -1.7 |
| 11:21:16 | EKFK | 131.35 | 0.2 |
| 11:21:17 | ZAKY | 133.25 | 0.25 |
| 11:21:18 | NOYU | 105.10 | 1.5 |
| 11:21:19 | ONKL | 133.75 | 1.55 |
| 11:21:20 | UPUU | 150.75 | 1.6 |
| 11:21:21 | UDXC | 135.25 | 1.95 |
| 11:21:22 | VNYN | 135.50 | 1.6 |
| 11:21:23 | EKFK | 130.80 | -0.55 |
| 11:21:24 | VCCT | 142.40 | 0.65 |
| 11:21:25 | SWEK | 97.15 | -1.2 |
| 11:21:26 | OCXM | 141.80 | -0.55 |
| 11:21:27 | BPRS | 141.45 | -1.3 |
| 11:21:28 | JXLH | 145.10 | 1.25 |
| 11:21:29 | DFZW | 104.70 | 0.85 |
| 11:21:30 | OCXM | 142.60 | 0.8 |
| 11:21:31 | ITSM | 137.55 | -0.9 |
| 11:21:32 | SRQH | 140.75 | -1.5 |
| 11:21:33 | ELEF | 114.40 | -1.9 |
| 11:21:34 | WSWK | 111.15 | -1.6 |
| 11:21:35 | YVEU | 123.40 | -1 |
| 11:21:36 | VCCT | 143.85 | 1.45 |
| 11:21:37 | OCXM | 144.15 | 1.55 |
| 11:21:38 | NOYU | 105.40 | 0.3 |
| 11:21:39 | ELEF | 113.70 | -0.7 |
| 11:21:40 | UDXC | 135.95 | 0.7 |
| 11:21:41 | ELEF | 112.95 | -0.75 |
| 11:21:42 | NKZR | 143.65 | 1.95 |
| 11:21:43 | UDXC | 137.85 | 1.9 |
| 11:21:44 | EWRG | 125.75 | 1.5 |
| 11:21:45 | WSWK | 109.35 | -1.8 |
| 11:21:46 | JNPQ | 141.70 | 1.4 |
| 11:21:47 | ESUL | 130.90 | 0.5 |
| 11:21:48 | ESUL | 131.00 | 0.1 |
| 11:21:49 | KIRR | 144.60 | 1.05 |
| 11:21:50 | OCXM | 144.45 | 0.3 |
| 11:21:51 | EWRG | 126.95 | 1.2 |
| 11:21:52 | DWSU | 137.95 | 1.7 |
| 11:21:53 | ELEF | 112.90 | -0.05 |
| 11:21:54 | EUHI | 117.55 | 0.75 |
| 11:21:55 | OCXM | 145.10 | 0.65 |
| 11:21:56 | VHUQ | 159.10 | -1.75 |
| 11:21:57 | ITSM | 137.25 | -0.3 |
| 11:21:58 | NOYU | 105.85 | 0.45 |
| 11:21:59 | PKAY | 109.50 | -0.8 |
| 11:22:00 | YVEU | 123.20 | -0.2 |
| 11:22:01 | YVEU | 123.80 | 0.6 |
| 11:22:02 | ONKL | 132.45 | -1.3 |
| 11:22:03 | EWRG | 128.95 | 2 |
| 11:22:04 | HJBK | 118.90 | 1.05 |
| 11:22:05 | ONKL | 133.85 | 1.4 |
| 11:22:06 | DFZW | 104.75 | 0.05 |
| 11:22:07 | ESUL | 132.35 | 1.35 |
| 11:22:08 | LITH | 127.20 | 1.35 |
| 11:22:09 | SWEK | 96.75 | -0.4 |
| 11:22:10 | DWSU | 138.70 | 0.75 |
| 11:22:11 | PNRE | 115.80 | -1.2 |
| 11:22:12 | VHUQ | 158.85 | -0.25 |
| 11:22:13 | VMMY | 156.15 | -0.4 |
| 11:22:14 | NOYU | 107.60 | 1.75 |
| 11:22:15 | DFZW | 104.85 | 0.1 |
| 11:22:16 | UPUU | 151.85 | 1.1 |
| 11:22:17 | VNYN | 135.60 | 0.1 |
| 11:22:18 | EKFK | 130.55 | -0.25 |
| 11:22:19 | BPRS | 143.00 | 1.55 |
| 11:22:20 | PNRE | 114.55 | -1.25 |
| 11:22:21 | DFZW | 106.85 | 2 |
| 11:22:22 | VNYN | 134.10 | -1.5 |
| 11:22:23 | JNPQ | 143.10 | 1.4 |
| 11:22:24 | JNPQ | 143.20 | 0.1 |
| 11:22:25 | VNYN | 134.85 | 0.75 |
| 11:22:26 | TXPG | 150.25 | 1.6 |
| 11:22:27 | DFZW | 107.75 | 0.9 |
| 11:22:28 | UPWG | 118.85 | 0.25 |
| 11:22:29 | SWEK | 96.80 | 0.05 |
| 11:22:30 | NOYU | 109.10 | 1.5 |
| 11:22:31 | UPUU | 153.40 | 1.55 |
| 11:22:32 | DWSU | 140.60 | 1.9 |
| 11:22:33 | FEOW | 138.10 | 1.5 |
| 11:22:34 | UPWG | 120.10 | 1.25 |
| 11:22:35 | JXLH | 145.65 | 0.55 |
| 11:22:36 | YVEU | 123.65 | -0.15 |
| 11:22:37 | YVEU | 125.60 | 1.95 |
| 11:22:38 | JXLH | 145.25 | -0.4 |
| 11:22:39 | JXLH | 143.75 | -1.5 |
| 11:22:40 | DFZW | 108.35 | 0.6 |
| 11:22:41 | NKZR | 144.95 | 1.3 |
| 11:22:42 | FTXN | 124.95 | -1.2 |
| 11:22:43 | DWSU | 141.55 | 0.95 |
| 11:22:44 | BPRS | 141.35 | -1.65 |
| 11:22:45 | VNYN | 136.35 | 1.5 |
| 11:22:46 | JXLH | 143.85 | 0.1 |
| 11:22:47 | BPRS | 143.15 | 1.8 |
| 11:22:48 | SRQH | 142.30 | 1.55 |
| 11:22:49 | PKAY | 107.95 | -1.55 |
| 11:22:50 | VHUQ | 160.65 | 1.8 |
| 11:22:51 | OKYG | 140.60 | 0.35 |
| 11:22:52 | PKAY | 109.65 | 1.7 |
| 11:22:53 | UDXC | 139.70 | 1.85 |
| 11:22:54 | VNYN | 137.60 | 1.25 |
| 11:22:55 | PKAY | 108.85 | -0.8 |
| 11:22:56 | OKYG | 142.35 | 1.75 |
| 11:22:57 | ELEF | 113.45 | 0.55 |
| 11:22:58 | LITH | 126.25 | -0.95 |
| 11:22:59 | VCCT | 145.10 | 1.25 |
| 11:23:00 | LITH | 125.20 | -1.05 |
| 11:23:01 | LITH | 125.45 | 0.25 |
| 11:23:02 | NKZR | 143.20 | -1.75 |
| 11:23:03 | HJBK | 119.00 | 0.1 |
| 11:23:04 | SWEK | 96.80 | 0 |
| 11:23:05 | SMNF | 126.10 | 1.1 |
| 11:23:06 | UPWG | 120.55 | 0.45 |
| 11:23:07 | KNBG | 112.30 | -1.5 |
| 11:23:08 | OCXM | 146.10 | 1 |
| 11:23:09 | ELEF | 113.00 | -0.45 |
| 11:23:10 | UDXC | 141.15 | 1.45 |
| 11:23:11 | BPRS | 144.65 | 1.5 |
| 11:23:12 | BPRS | 145.65 | 1 |
| 11:23:13 | NKZR | 144.80 | 1.6 |
| 11:23:14 | SWEK | 98.45 | 1.65 |
| 11:23:15 | SMNF | 127.15 | 1.05 |
| 11:23:16 | SRQH | 143.70 | 1.4 |
| 11:23:17 | ELEF | 114.50 | 1.5 |
| 11:23:18 | KIRR | 143.75 | -0.85 |
| 11:23:19 | NKZR | 146.50 | 1.7 |
| 11:23:20 | PKAY | 110.25 | 1.4 |
| 11:23:21 | PKAY | 108.45 | -1.8 |
| 11:23:22 | UPWG | 118.80 | -1.75 |
| 11:23:23 | PNRE | 113.85 | -0.7 |
| 11:23:24 | FEOW | 138.35 | 0.25 |
| 11:23:25 | EKFK | 130.60 | 0.05 |
| 11:23:26 | DWSU | 142.70 | 1.15 |
| 11:23:27 | DFZW | 107.90 | -0.45 |
